candle_begin_time,open,high,low,close,volume,quote_volume
2020-03-01 00:00:00,8523.61,8575.8,8511.11,8575.73,373.005477,3198794.2592732096
2020-03-01 00:05:00,8575.8,8613.57,8563.04,8598.44,207.627934,1785276.33282296
2020-03-01 00:10:00,8598.44,8600.0,8573.29,8582.92,189.624534,1627532.20535928
2020-03-01 00:15:00,8581.91,8605.0,8579.77,8602.04,151.498419,1303195.4601747603
2020-03-01 00:20:00,8600.47,8601.06,8579.67,8586.33,177.726644,1526019.6151765198
2020-03-01 00:25:00,8586.32,8610.87,8585.96,8603.42,133.725968,1150500.66761056
2020-03-01 00:30:00,8604.02,8604.97,8589.15,8595.86,104.002942,893994.7290201201
2020-03-01 00:35:00,8597.48,8601.95,8565.71,8575.5,115.715385,992317.2840675
2020-03-01 00:40:00,8575.7,8577.94,8550.02,8556.25,138.971059,1189071.12356875
2020-03-01 00:45:00,8556.25,8561.23,8535.0,8545.55,159.79706,1365553.7660829998
2020-03-01 00:50:00,8545.25,8568.12,8543.93,8554.51,104.941858,897726.17367958
2020-03-01 00:55:00,8554.55,8554.55,8536.42,8547.25,96.10324,821418.41809
2020-03-01 01:00:00,8546.65,8551.04,8520.0,8549.99,166.175274,1420796.93094726
2020-03-01 01:05:00,8551.04,8554.06,8528.25,8530.64,108.069841,921904.9084282399
2020-03-01 01:10:00,8530.53,8535.23,8514.06,8521.07,199.913081,1703473.3571166699
2020-03-01 01:15:00,8521.14,8550.0,8516.76,8546.57,128.044162,1094338.39362434
2020-03-01 01:20:00,8546.75,8569.46,8545.0,8558.57,161.624393,1383273.68119801
2020-03-01 01:25:00,8556.49,8568.88,8542.25,8562.54,83.535748,715278.18367992
2020-03-01 01:30:00,8563.06,8566.31,8537.72,8561.14,120.402472,1030782.41913808
2020-03-01 01:35:00,8561.64,8598.18,8561.43,8598.0,145.171045,1248180.64491
2020-03-01 01:40:00,8598.02,8610.0,8585.99,8605.51,227.436877,1957210.3193922702
2020-03-01 01:45:00,8604.7,8630.0,8603.48,8609.0,234.157587,2015862.6664830002
2020-03-01 01:50:00,8609.39,8623.08,8601.84,8621.7,112.444613,969463.7199021002
2020-03-01 01:55:00,8623.67,8649.0,8622.73,8639.28,214.298194,1851382.1014603202
2020-03-01 02:00:00,8640.23,8675.0,8637.88,8656.16,316.729514,2741661.34990624
2020-03-01 02:05:00,8656.96,8658.09,8625.54,8639.57,125.862676,1087399.39968932
2020-03-01 02:10:00,8639.68,8649.94,8625.0,8636.78,90.668771,783086.2279973801
2020-03-01 02:15:00,8636.93,8653.76,8624.01,8625.88,105.604875,910934.979165
2020-03-01 02:20:00,8625.68,8638.51,8617.73,8632.47,70.497577,608568.21852519
2020-03-01 02:25:00,8632.42,8648.76,8622.96,8643.1,93.340839,806754.2055609
2020-03-01 02:30:00,8642.04,8649.33,8635.54,8637.86,80.561366,695877.8009167601
2020-03-01 02:35:00,8636.87,8644.89,8620.0,8643.16,80.411775,695011.837209
